mat	location	species	temperature	precipitation	totalAF	otu	pc1	pc2	pc3
1	1	GA	Ap	15	600	210.5	IC1	6.1500732849	0.207374361377	-0.0128350038334
2	1	GA	Ap	15	600	164.6	IC10	6.1500732849	0.207374361377	-0.0128350038334
3	1	GA	Ap	15	600	176.1	IC11	6.1500732849	0.207374361377	-0.0128350038334
4	2	GA	Aparvi	15	600	152.9	IC1154	-5.11080644983	0.826001992317	-0.0989637319073
5	2	GA	Aparvi	15	600	73.5	IC1155	-5.19112046978	0.921687081934	-0.0867609173039
6	2	GA	Aparvi	15	600	300.4	IC1156	-5.07912059158	0.867110490186	-0.11109130694
7	2	GA	Aparvi	15	600	185.5	IC1157	-5.11080644983	0.826001992317	-0.0989637319073
8	1	GA	Aparvi	15	600	276	IC1160	-5.06354051388	0.877450584545	-0.108158928976
9	1	GA	Aparvi	15	600	191.6	IC1161	-5.06354051388	0.877450584545	-0.108158928976
10	1	GA	Aparvi	15	600	23.7	IC1162	-5.12318907963	0.889255315664	-0.117464254923
11	2	GA	Aparvi	15	600	177.9	IC1163	-5.11080644983	0.826001992317	-0.0989637319073
12	1	GA	Aparvi	15	600	253.7	IC1164	-5.06354051388	0.877450584545	-0.108158928976
13	1	GA	Aparvi	15	600	183.5	IC1165	-5.06354051388	0.877450584545	-0.108158928976
14	1	GA	Aparvi	15	600	368.2	IC1167	-5.06393080827	0.877131736006	-0.109665727657
15	1	GA	Aparvi	15	600	250.8	IC1168	-5.06354051388	0.877450584545	-0.108158928976
16	1	GA	Aparvi	15	600	327.4	IC1169	-5.10578886325	0.892908494637	-0.110658453819
17	1	GA	Aparvi	15	600	296.7	IC1171	-5.06354051388	0.877450584545	-0.108158928976
18	1	GA	Aparvi	15	600	347.4	IC1174	-5.09522637213	0.836342086676	-0.0960313539429
19	1	GA	Aparvi	15	600	297.2	IC1175	-5.06354051388	0.877450584545	-0.108158928976
20	1	GA	Aparvi	15	600	340.5	IC1176	-5.06354051388	0.877450584545	-0.108158928976
21	2	GA	Aparvi	15	600	196.8	IC1177	-3.93242523527	1.03830632193	-0.0353250774403
22	1	GA	Aparvi	15	600	330.4	IC1178	-5.06354051388	0.877450584545	-0.108158928976
23	1	GA	Ap	15	600	190.8	IC12	6.1500732849	0.207374361377	-0.0128350038334
24	1	GA	Ap	15	600	155.6	IC13	6.1500732849	0.207374361377	-0.0128350038334
25	1	GA	Ap	15	600	178.2	IC14	6.1500732849	0.207374361377	-0.0128350038334
26	1	GA	Ap	15	600	170.1	IC15	6.1500732849	0.207374361377	-0.0128350038334
27	1	GA	Ap	15	600	217.9	IC17	6.1500732849	0.207374361377	-0.0128350038334
28	1	GA	Ap	15	600	295.8	IC18	6.14284180988	0.21190406508	0.00707030963156
29	1	GA	Ap	15	600	176.7	IC19	6.19668310224	0.211670419034	0.0123388508176
30	1	GA	Ap	15	600	170.8	IC2	6.1500732849	0.207374361377	-0.0128350038334
31	1	GA	Ap	15	600	334.6	IC21	6.14284180988	0.21190406508	0.00707030963156
32	1	GA	AfL	15	600	4.8	IC217	-5.02607294609	0.799521967399	-0.10806059394
33	1	GA	AfL	15	600	0.4	IC218	-5.02607294609	0.799521967399	-0.10806059394
34	1	GA	AfL	15	600	1.6	IC219	-5.09632326153	0.813918282846	-0.113493871196
35	1	GA	Ap	15	600	261.9	IC22	6.14284180988	0.21190406508	0.00707030963156
36	1	GA	AfL	15	600	2.1	IC220	-5.09632326153	0.813918282846	-0.113493871196
37	2	GA	AfL	15	600	41.2	IC221	-5.11190333923	0.803578188487	-0.11642624916
38	2	GA	AfL	15	600	5.1	IC222	-5.11190333923	0.803578188487	-0.11642624916
39	2	GA	AfL	15	600	4.1	IC223	-5.11190333923	0.803578188487	-0.11642624916
40	1	GA	AfL	15	600	5.6	IC225	-5.02607294609	0.799521967399	-0.10806059394
41	1	GA	AfL	15	600	9.6	IC226	-3.88962995342	1.06101989112	-0.0407233988381
42	2	GA	AfL	15	600	34.5	IC227	-2.67170213452	1.06749800205	0.268761296981
43	2	GA	AfL	15	600	33.6	IC228	-2.67170213452	1.06749800205	0.268761296981
44	2	GA	AfL	15	600	40	IC229	-2.67170213452	1.06749800205	0.268761296981
45	1	GA	Ap	15	600	280.7	IC23	6.14284180988	0.21190406508	0.00707030963156
46	2	GA	AfL	15	600	17	IC232	-2.67170213452	1.06749800205	0.268761296981
47	2	GA	AfL	15	600	32.1	IC233	-2.67170213452	1.06749800205	0.268761296981
48	2	GA	AfL	15	600	87	IC234	-4.1027911845	1.10277909841	-0.0390128432794
49	2	GA	AfL	15	600	132.9	IC237	-4.1027911845	1.10277909841	-0.0390128432794
50	2	GA	AfL	15	600	100.5	IC238	-4.1027911845	1.10277909841	-0.0390128432794
51	2	GA	AfL	15	600	88.1	IC239	-4.1027911845	1.10277909841	-0.0390128432794
52	1	GA	Ap	15	600	292.2	IC24	6.14284180988	0.21190406508	0.00707030963156
53	2	GA	AfL	15	600	103.1	IC240	-4.1027911845	1.10277909841	-0.0390128432794
54	2	GA	AfL	15	600	60.4	IC241	-4.1027911845	1.10277909841	-0.0390128432794
55	2	GA	AfL	15	600	116.5	IC242	-4.1027911845	1.10277909841	-0.0390128432794
56	1	GA	AfL	15	600	102.5	IC243	-4.1216366243	1.12648348452	-0.0239541114215
57	1	GA	AfL	15	600	106	IC244	-4.00068411725	1.03629355929	-0.100068649674
58	2	GA	AfL	15	600	98.2	IC245	-2.68697336931	1.04415756151	0.251693620538
59	2	GA	AfL	15	600	134.6	IC248	-2.68697336931	1.04415756151	0.251693620538
60	2	GA	AfL	15	600	122.9	IC249	-2.68697336931	1.04415756151	0.251693620538
61	1	GA	Ap	15	600	278.1	IC25	6.14284180988	0.21190406508	0.00707030963156
62	2	GA	AfL	15	600	123.2	IC250	-2.68697336931	1.04415756151	0.251693620538
63	2	GA	AfL	15	600	160.8	IC251	-2.68697336931	1.04415756151	0.251693620538
64	2	GA	AfL	15	600	0	IC253	-2.64840343176	1.01947073963	0.249832219094
65	2	GA	AfL	15	600	172.7	IC258	-4.02695290032	1.00800088622	-0.124559479662
66	2	GA	AfL	15	600	138.1	IC259	-4.02695290032	1.00800088622	-0.124559479662
67	1	GA	Ap	15	600	347.1	IC26	6.14284180988	0.21190406508	0.00707030963156
68	2	GA	AfL	15	600	216.6	IC260	-4.02695290032	1.00800088622	-0.124559479662
69	2	GA	AfL	15	600	199.1	IC261	-4.02695290032	1.00800088622	-0.124559479662
70	2	GA	AfL	15	600	219.1	IC262	-4.02695290032	1.00800088622	-0.124559479662
71	2	GA	AfL	15	600	0.8	IC263	-2.79383889563	1.02178381166	0.277220977267
72	2	GA	AfL	15	600	0.5	IC264	-2.79383889563	1.02178381166	0.277220977267
73	2	GA	AfL	15	600	0.1	IC265	-2.79383889563	1.02178381166	0.277220977267
74	2	GA	AfL	15	600	111.5	IC267	-2.81221906243	1.09145703082	0.241924796591
75	2	GA	AfL	15	600	145	IC268	-2.81221906243	1.09145703082	0.241924796591
76	2	GA	AfL	15	600	81.5	IC269	-2.81221906243	1.09145703082	0.241924796591
77	1	GA	Ap	15	600	373.4	IC27	6.14284180988	0.21190406508	0.00707030963156
78	2	GA	AfL	15	600	75.8	IC270	-4.24475779759	1.15844645255	-0.0352149788617
79	2	GA	AfL	15	600	91.5	IC271	-4.24475779759	1.15844645255	-0.0352149788617
80	2	GA	AfL	15	600	65.4	IC272	-4.13305133945	1.10733789089	-0.0245130511079
81	2	GA	AfL	15	600	54.1	IC273	-4.13305133945	1.10733789089	-0.0245130511079
82	2	GA	AfL	15	600	4.9	IC274	-4.16299075137	1.12924307019	-0.0285041422611
83	2	GA	AfL	15	600	2.5	IC275	-4.16299075137	1.12924307019	-0.0285041422611
84	2	GA	AfL	15	600	0.4	IC276	-2.72532308496	1.00611133009	0.260405118377
85	2	GA	AfL	15	600	0	IC277	-5.11190333923	0.803578188487	-0.11642624916
86	1	GA	AfL	15	600	101.2	IC278	-4.1015782999	1.07031112971	-0.104329351578
87	2	GA	AfL	15	600	13	IC279	-2.67170213452	1.06749800205	0.268761296981
88	2	GA	AfL	15	600	38.2	IC280	-4.137216702	1.11614339016	-0.0268864893859
89	2	GA	AfL	15	600	156.6	IC281	-4.16786056921	1.13576464514	-0.025713914033
90	1	GA	AfL	15	600	170.1	IC282	-4.1508716141	1.14891067152	-0.0384790631581
91	1	GA	AfL	15	600	9.7	IC283	-2.75407972895	1.05141723941	0.280821817627
92	2	GA	AfL	15	600	25	IC284	-4.13215329655	1.11357798268	-0.0257226783099
93	2	GA	AfL	15	600	186.8	IC285	-2.80890287338	1.02185835082	0.276991783618
94	2	GA	AfL	15	600	25.4	IC286	-2.67170213452	1.06749800205	0.268761296981
95	2	GA	AfL	15	600	106.4	IC287	-4.05817005887	1.0508376145	-0.105392404221
96	2	GA	AfL	15	600	99.2	IC288	-2.84234639187	1.10242635075	0.25836276904
97	1	GA	AfL	15	600	40.9	IC289	-2.73190482436	1.07986768039	0.238995094206
98	1	GA	Ap	15	600	349.8	IC29	6.14284180988	0.21190406508	0.00707030963156
99	2	GA	AfL	15	600	15.6	IC290	-4.1027911845	1.10277909841	-0.0390128432794
100	1	GA	AfL	15	600	47.9	IC291	-2.76776397947	1.0193196579	0.270297345522
101	2	GA	AfL	15	600	108.4	IC292	-4.03771132877	1.01691289048	-0.104499240336
102	1	GA	AfL	15	600	55.2	IC293	-4.1216366243	1.12648348452	-0.0239541114215
103	2	GA	AfL	15	600	19.7	IC294	-4.1027911845	1.10277909841	-0.0390128432794
104	2	GA	AfL	15	600	169.3	IC295	-4.19363461858	1.14886432517	-0.0273315669082
105	1	GA	AfL	15	600	0.3	IC296	-2.62601178859	1.02162991389	0.185381860855
106	1	GA	AfL	15	600	26.5	IC297	-4.12159363787	1.13303683057	-0.0369337510476
107	1	GA	AfL	15	600	18.9	IC298	-4.14721708605	1.14353933202	-0.0216177249926
108	2	GA	AfL	15	600	37	IC299	-4.13305133945	1.10733789089	-0.0245130511079
109	1	GA	AfL	15	600	52	IC300	-4.0872111068	1.11311919277	-0.036080465315
110	1	GA	AfL	15	600	16.9	IC301	-4.11911377603	1.13073351323	-0.0346359180781
111	2	GA	AfL	15	600	84.9	IC302	-4.23703398148	1.15606037865	-0.0323234416804
112	1	GA	AfL	15	600	96.7	IC303	-4.1015782999	1.07031112971	-0.104329351578
113	2	GA	AfL	15	600	71.1	IC304	-4.0865145104	1.04034978037	-0.108434304895
114	1	GA	AfL	15	600	37.9	IC305	-2.78789863111	1.02539988043	0.282025627977
115	2	GA	AfL	15	600	11.7	IC306	-2.70958859245	1.09018980077	0.267980352013
116	2	GA	AfL	15	600	142.9	IC307	-4.09485856352	1.08937898273	-0.0291998682245
117	1	GA	AfL	15	600	40.4	IC308	-4.02728890388	1.02097204128	-0.0408086720115
118	2	GA	AfL	15	600	0	IC312	-2.70234600173	1.08711925703	0.269933872334
119	2	GA	Ap	15	600	0	IC317	6.39544238868	0.183818190668	-0.0731014164278
120	2	GA	Ap	15	600	0	IC318	6.38984783194	0.196764304638	-0.0797389712858
121	2	GA	Ap	15	600	0	IC319	6.42323217567	0.195271968469	-0.0759413038655
122	1	GA	Ap	15	600	363.6	IC32	6.1500732849	0.207374361377	-0.0128350038334
123	2	GA	Ap	15	600	0	IC320	6.38984783194	0.196764304638	-0.0797389712858
124	2	GA	Ap	15	600	0	IC321	6.38984783194	0.196764304638	-0.0797389712858
125	2	GA	Ap	15	600	0	IC322	6.38984783194	0.196764304638	-0.0797389712858
126	2	GA	Ap	15	600	0	IC323	6.38984783194	0.196764304638	-0.0797389712858
127	2	GA	Ap	15	600	0	IC324	6.42323217567	0.195271968469	-0.0759413038655
128	2	GA	Ap	15	600	0	IC325	6.38984783194	0.196764304638	-0.0797389712858
129	2	GA	Ap	15	600	0	IC326	6.39544238868	0.183818190668	-0.0731014164278
130	2	GA	Ap	15	600	229.8	IC327	6.1344932072	0.197034267018	-0.0157673817978
131	2	GA	Ap	15	600	102.2	IC328	6.00961772428	0.238782390976	-0.0183842642918
132	2	GA	Ap	15	600	268.2	IC329	5.16268284677	0.455603503177	-0.228656812487
133	12	GA	Ap	15	600	208.6	IC33	6.16901991538	0.203948238457	-0.0147447650601
134	2	GA	Ap	15	600	250.6	IC330	5.16268284677	0.455603503177	-0.228656812487
135	2	GA	Ap	15	600	345	IC331	5.21328674873	0.476724868858	-0.239785412019
136	1	GA	Ap	15	600	377.2	IC34	6.1500732849	0.207374361377	-0.0128350038334
137	1	GA	Ap	15	600	337.7	IC35	6.1500732849	0.207374361377	-0.0128350038334
138	1	GA	Ap	15	600	372.7	IC36	6.1500732849	0.207374361377	-0.0128350038334
139	1	GA	Ap	15	600	481.9	IC37	6.1500732849	0.207374361377	-0.0128350038334
140	2	GA	Ap	15	600	190.9	IC38	6.1344932072	0.197034267018	-0.0157673817978
141	1	GA	Ap	15	600	383.9	IC39	6.1500732849	0.207374361377	-0.0128350038334
142	1	GA	Ap	15	600	348.2	IC40	6.1500732849	0.207374361377	-0.0128350038334
143	1	GA	Ap	15	600	405.1	IC42	6.16597296786	0.164312427001	-0.0996567118789
144	1	GA	Ap	15	600	140	IC44	6.19664910958	0.215816621394	0.00722235477697
145	1	GA	Ap	15	600	349.1	IC46	6.19664910958	0.215816621394	0.00722235477697
146	1	GA	Ap	15	600	359.3	IC47	6.30353375475	0.219519136634	0.0127899828795
147	1	GA	Ap	15	600	305.1	IC48	6.19664910958	0.215816621394	0.00722235477697
148	1	GA	Ap	15	600	310	IC49	6.19664910958	0.215816621394	0.00722235477697
149	1	GA	Ap	15	600	158.6	IC5	6.20138727046	0.211027643158	-0.0131316174486
150	1	GA	Ap	15	600	245.8	IC50	6.19664910958	0.215816621394	0.00722235477697
151	1	GA	Ap	15	600	230.2	IC51	6.19664910958	0.215816621394	0.00722235477697
152	1	GA	Ap	15	600	311.5	IC52	6.1500732849	0.207374361377	-0.0128350038334
153	12	GA	Ap	15	600	367.4	IC53	6.16901991538	0.203948238457	-0.0147447650601
154	1	GA	Ap	15	600	376.1	IC54	6.21734406084	0.143884888643	0.0280010258198
155	1	GA	Ap	15	600	376.1	IC55	6.18037429224	0.213539195948	-0.0126361936463
156	1	GA	Ap	15	600	389.9	IC56	6.1500732849	0.207374361377	-0.0128350038334
157	2	GA	Ap	15	600	500.1	IC58	6.33214946238	0.178549146081	-0.0783939931066
158	2	GA	Ap	15	600	360.8	IC59	6.33214946238	0.178549146081	-0.0783939931066
159	2	GA	Ap	15	600	375.4	IC60	6.33214946238	0.178549146081	-0.0783939931066
160	1	GA	Ap	15	600	342.5	IC61	6.00902291184	0.20242500718	0.00750483506514
161	1	GA	Ap	15	600	319	IC62	6.00902291184	0.20242500718	0.00750483506514
162	1	GA	Ap	15	600	343.5	IC63	6.00902291184	0.20242500718	0.00750483506514
163	1	GA	Ap	15	600	308.4	IC64	6.01158914373	0.198526951705	0.0124946694458
164	12	GA	Ap	15	600	0	IC65	6.42437454012	0.203678276077	-0.0787163545481
165	2	GA	Ap	15	600	0	IC66	6.38984783194	0.196764304638	-0.0797389712858
166	12	GA	Ap	15	600	270.9	IC67	6.19459843308	0.164141260916	0.0317331498667
167	1	GA	Ap	15	600	306.1	IC68	6.20139431163	0.210970279482	-0.0131794520052
168	2	GA	Ap	15	600	148.2	IC69	6.1344932072	0.197034267018	-0.0157673817978
169	1	GA	Ap	15	600	132.3	IC7	6.1500732849	0.207374361377	-0.0128350038334
170	1	GA	Ap	15	600	746.9	IC70	6.45706655847	0.21092968987	-0.0785539792725
171	12	GA	Ap	15	600	0	IC71	6.42437454012	0.203678276077	-0.0787163545481
172	12	GA	Ap	15	600	428.9	IC72	6.36667617057	0.18546311752	-0.0773713763689
173	1	GA	Ap	15	600	466.7	IC73	5.01031401459	0.475019021546	-0.223112000851
174	1	GA	Ap	15	600	293.4	IC74	6.34772954009	0.188889240441	-0.0754616151422
175	1	GA	Ap	15	600	354.9	IC75	6.1500732849	0.207374361377	-0.0128350038334
176	2	GA	Ap	15	600	0	IC76	6.38984783194	0.196764304638	-0.0797389712858
177	1	GA	Ap	15	600	100.8	IC77	6.1500732849	0.207374361377	-0.0128350038334
178	1	GA	Ap	15	600	171.4	IC8	6.1500732849	0.207374361377	-0.0128350038334
179	1	GA	Ap	15	600	0.3	IC905	6.19664910958	0.215816621394	0.00722235477697
180	1	GA	Ap	15	600	259.5	IC906	5.05372247578	0.457060825434	-0.223910172882
181	1	GA	Ap	15	600	486.2	IC907	5.05372247578	0.457060825434	-0.223910172882
182	2	GA	Ap	15	600	0	IC908	6.38984783194	0.196764304638	-0.0797389712858
183	2	GA	Ap	15	600	0	IC909	6.42323217567	0.195271968469	-0.0759413038655
184	2	GA	Ap	15	600	0	IC910	6.38984783194	0.196764304638	-0.0797389712858
185	2	GA	Ap	15	600	189.3	IC911	5.26627046858	0.45821046343	-0.228413666519
186	2	GA	Ap	15	600	0	IC912	6.38984783194	0.196764304638	-0.0797389712858
187	2	GA	Ap	15	600	0	IC913	6.38984783194	0.196764304638	-0.0797389712858
188	2	GA	Ap	15	600	0	IC915	6.38984783194	0.196764304638	-0.0797389712858
189	2	GA	Ap	15	600	0	IC916	6.42323217567	0.195271968469	-0.0759413038655
190	2	GA	Ap	15	600	0	IC917	6.38984783194	0.196764304638	-0.0797389712858
191	2	GA	Ap	15	600	0	IC918	6.38984783194	0.196764304638	-0.0797389712858
192	2	GA	Ap	15	600	0	IC919	6.38984783194	0.196764304638	-0.0797389712858
193	1	GA	Ap	15	600	445.7	IC920	5.05372247578	0.457060825434	-0.223910172882
194	1	GA	Ap	15	600	10.8	IC921	6.14284180988	0.21190406508	0.00707030963156
195	1	GA	Ap	15	600	0.3	IC922	6.23003345331	0.214324285225	0.0110200221973
196	2	GA	Ap	15	600	0	IC923	6.38984783194	0.196764304638	-0.0797389712858
197	2	GA	Ap	15	600	0	IC924	6.38984783194	0.196764304638	-0.0797389712858
198	1	GA	Ap	15	600	0	IC925	6.19664910958	0.215816621394	0.00722235477697
199	2	GA	Ap	15	600	0	IC926	6.38984783194	0.196764304638	-0.0797389712858
200	2	GA	Ap	15	600	0	IC927	6.38984783194	0.196764304638	-0.0797389712858
201	1	GA	Ap	15	600	74.7	IC98	6.1500732849	0.207374361377	-0.0128350038334
202	1	NC	AfL	15	600	0	IC310	-3.51782113769	0.711090090235	0.161178298564
203	2	MS	AfL	15	600	0	IC309	-2.72205533279	0.960589292183	0.112433416693
204	1	AL	Ap	15	600	109.3	IC115	6.1500732849	0.207374361377	-0.0128350038334
205	1	AZ	AfL	20	100	0	IC1179	-2.72205533279	0.960589292183	0.112433416693
206	1	TX	Ap	15	200	86.5	IC123	6.1500732849	0.207374361377	-0.0128350038334
